sentence,value,temperature,domain
"In a retrospective cohort, patients with acute cardiac syndrome who received high‑dose cisplatin experienced a statistically significant increase in bladder hyperactivity and neuropsychiatric symptoms compared with those who received alternative chemotherapeutic agents.",-29.375,0.8,Disease
"Severe drug toxicity from cisplatin can precipitate acute cardiac syndrome, leading to coronary ischemia and subsequent neuropsychiatric symptoms in patients with gastric cancer.",-25.25,0.8,Disease
Severely elevated troponin levels and a pronounced rise in creatine kinase after the administration of cisplatin were found to predict an acute cardiac syndrome in patients with gastric cancer.,-43.5,0.8,Disease
"Sepsis induced by *Escherichia coli* infection can precipitate acute cardiac syndrome, and the resulting neuropsychiatric symptoms such as stuporous delirium may be exacerbated by the drug toxicity of high‑dose meropenem.",-43.0,0.8,Disease
"Neuropsychiatric symptoms such as stuporous confusion and paresthesias have been reported as adverse effects of cisplatin therapy in patients with gastric cancer, highlighting drug toxicity and potential upper‑airway obstruction risks.",-32.25,0.8,Disease
"Neuralgia‑inducing paresthesias triggered by cisplatin exposure were mitigated by concurrent administration of amantadine, which alleviated the drug‑toxicity‑induced neuropsychiatric symptoms in the patient with gastric cancer.",-48.25,0.8,Disease
Neoadjuvant cisplatin therapy for gastric cancer markedly reduced tumor burden but triggered acute cardiac syndrome manifested by paresthesias and bladder hyperactivity.,-29.375,0.8,Disease
"High‑dose cisplatin treatment for gastric cancer can precipitate acute cardiac syndrome, manifesting as paresthesias, neuropsychiatric symptoms, and bladder hyperactivity in some patients.",-18.0,0.8,Disease
"High plasma levels of the chemotherapeutic agent cisplatin were found to exacerbate bladder hyperactivity, leading to severe neuropsychiatric symptoms in patients undergoing treatment for gastric cancer.",-29.0,0.8,Disease
High‐dose cisplatin is associated with neuropsychiatric symptoms and paresthesias that may precipitate bladder hyperactivity in patients with gastric cancer.,-23.625,0.8,Disease
Antibacterial drug toxicity can precipitate neuropsychiatric symptoms and bladder hyperactivity in patients with gastric cancer undergoing chemotherapy.,-21.875,0.8,Disease
"Ant‑MI treatment with high‑dose aspirin may exacerbate gastric cancer‑related mucosal bleeding, prompting clinicians to monitor for neuropsychiatric symptoms and bladder hyperactivity as early indicators of drug toxicity.",-31.5,0.8,Disease
"Antivenom therapy alleviated the neuropsychiatric symptoms and bladder hyperactivity in a patient with acute cardiac syndrome, but the patient subsequently developed drug toxicity that exacerbated the upper-airway obstruction.",-37.75,0.8,Disease
"Patients with gastric cancer treated with cisplatin frequently experience bladder hyperactivity, a drug toxicity that can exacerbate neuropsychiatric symptoms and paresthesias, especially in those with a history of acute cardiac syndrome.",-26.5,0.8,Disease
Patients treated with cisplatin for gastric cancer often experience bladder hyperactivity and neuropsychiatric symptoms as a manifestation of drug toxicity.,-17.5,0.8,Disease
"Patients receiving cisplatin for gastric cancer often develop dose‑dependent nephrotoxicity, which can worsen pre‑existing bladder hyperactivity and precipitate neuropsychiatric symptoms such as paresthesias.",-21.0,0.8,Disease
"Dexamethasone therapy for acute cardiac syndrome exacerbated the patient’s neuropsychiatric symptoms and bladder hyperactivity, illustrating a drug toxicity profile that warrants careful monitoring.",-27.375,0.8,Disease
"Dexfenfluramine therapy for chronic atopic dermatitis can induce neuropsychiatric symptoms and, in rare cases, trigger acute cardiac syndrome leading to drug toxicity.",-33.25,0.8,Disease
"Dexpramipexole mitigated the paresthesias and neuropsychiatric symptoms of Parkinson’s disease, but it induced a transient, mild bladder hyperactivity that resolved after dose adjustment.",-47.75,0.8,Disease
"Cisplatin administration in patients with metastatic lung cancer can precipitate renal involvement and nephrotoxicity, often necessitating dose reduction to mitigate acute kidney injury.",-28.5,0.8,Disease
"Ciclosporin administration in a patient with refractory graft‑vessel thrombosis secondary to idiopathic pulmonary fibrosis can paradoxically exacerbate gastric hemorrhagic complications, prompting the need for concurrent proton‑pump inhibitor therapy to mitigate the risk of ulcer‑related morbidity.",-53.25,0.8,Disease
"Cilostazol treatment markedly reduced the incidence of thrombi in patients experiencing cardiopulmonary arrest, thereby improving survival rates.",-20.625,0.8,Disease
"In patients with hypothyroid‑associated cardiopulmonary arrest, early administration of levothyroxine can reduce the incidence of thrombi‑related pulmonary embolism, thereby improving survival outcomes.",-24.375,0.8,Disease
"In the patient’s cardiopulmonary arrest, the rapid accumulation of thrombi in the pulmonary vasculature was mitigated by the administration of low‑molecular‑weight heparin, which subsequently prevented further gastric hemorrhagic complications.",-29.75,0.8,Disease
"In a cohort of patients with cardiopulmonary arrest, the presence of thrombi in the pulmonary circulation was associated with a higher incidence of gastric hemorrhagic complications following cardiopulmonary resuscitation.",-23.875,0.8,Disease
Combining the antineoplastic agent cisplatin with the angiogenesis inhibitor bevacizumab markedly increased the risk of cardiopulmonary arrest in patients who had preexisting gastric hemorrhagic lesions.,-30.125,0.8,Disease
"Combustion of a gastric hemorrhagic ulcer can precipitate cardiopulmonary arrest, especially when thrombi form in the splanchnic circulation.",-29.375,0.8,Disease
"Combating cardiopulmonary arrest in patients with hypothyroid-induced bradycardia often requires the judicious use of intravenous epinephrine, which can reverse the bradycardia but may precipitate ventricular arrhythmias if not carefully titrated.",-48.25,0.8,Disease
"Patients receiving the novel antitumor agent bortezomib exhibit a markedly increased incidence of thrombi‑related cardiopulmonary arrest, prompting routine monitoring of coagulation profiles and early anticoagulation therapy to mitigate this severe adverse effect.",-45.0,0.8,Disease
"Patients with hypothyroid disease frequently experience constipation and, when treated with levothyroxine, the drug can paradoxically trigger a rare form of gastric hemorrhagic ulcer that necessitates endoscopic intervention.",-40.75,0.8,Disease
"Patients who experience a cardiopulmonary arrest secondary to large thrombi often develop gastric hemorrhagic complications, and treatment with low‑molecular‑weight heparin can reduce the risk of further thrombus formation.",-36.5,0.8,Disease
"High‑dose cisplatin therapy was found to induce nephrotoxicity and thrombocytopenia in patients with metastatic colorectal cancer, prompting the use of prophylactic magnesium sulfate to mitigate renal damage.",-34.5,0.8,Disease
"High-dose cisplatin treatment for ovarian carcinoma often precipitates cardiopulmonary arrest in patients with pre‑existing renal involvement, necessitating prompt hemodynamic support.",-27.375,0.8,Disease
"High‐dose cisplatin therapy has been shown to precipitate renal involvement and thrombi formation in patients with underlying cardiopulmonary arrest risk, thereby aggravating gastric hemorrhagic complications and worsening hypothyroid status.",-37.5,0.8,Disease
"The combination of cisplatin with vinorelbine markedly reduced the thrombi burden in patients who had undergone cardiopulmonary arrest, yet it also triggered a transient hypothyroid state.",-34.75,0.8,Disease
"The new antineoplastic agent thalidomide reduced thrombi formation in patients with cardiopulmonary arrest, but unexpectedly caused gastric hemorrhagic complications.",-28.5,0.8,Disease
"The prolonged use of cisplatin in patients with metastatic ovarian carcinoma can induce renal involvement and precipitate neurogenic diabetes insipidus, thereby complicating the management of cardiopulmonary arrest risk.",-30.125,0.8,Disease
"A patient with hypothyroid-induced hyperlipidemia experienced a cardiopulmonary arrest after receiving high‑dose methotrexate, prompting the use of propranolol to control arrhythmias and reduce renal thrombi formation.",-44.75,0.8,Disease
"A physician observed that the patient’s neurogenic diabetes insipidus worsened after receiving cisplatin, leading to a rapid increase in serum sodium that precipitated a cardiopulmonary arrest.",-32.25,0.8,Disease
"Aβ‑aggregating peptides have been shown to trigger severe gastric hemorrhagic complications in patients with hypothyroid‑associated cardiopulmonary arrest, prompting clinicians to consider anticoagulant therapy with low‑dose rivaroxaban for prevention of thrombi formation.",-50.25,0.8,Disease
"Peri‑operative cardiopulmonary arrest was precipitated by a thrombus‑induced blockage of the coronary artery, which the surgical team treated with high‑dose aspirin and clopidogrel to restore perfusion and reduce the risk of subsequent gastric hemorrhagic complications.",-45.25,0.8,Disease
"Pericyclic therapy with the novel kinase inhibitor abemaciclib markedly reduced thrombi formation in patients with thrombotic microangiopathy, thereby preventing cardiopulmonary arrest.",-38.75,0.8,Disease
"Pericardial effusion in patients with acute cardiopulmonary arrest is frequently exacerbated by thrombi formation, prompting the use of heparin to prevent further embolic events.",-35.5,0.8,Disease
"Tocilizumab administration markedly reduced the inflammatory cytokine storm associated with cytokine‑release syndrome, thereby preventing cardiopulmonary arrest in patients with severe COVID‑19‑induced ARDS.",-23.875,0.8,Disease
"Tirzepatide markedly reduced post‑prandial glucose excursions in patients with type‑2 diabetes while simultaneously lowering the incidence of cardiovascular events, highlighting its dual therapeutic potential for glycemic control and cardiopulmonary arrest risk mitigation.",-39.5,0.8,Disease
"Tic disorders can be exacerbated by the pro‑inflammatory cytokine profile associated with hypothyroid patients, leading to increased rigidity and, in severe cases, cardiopulmonary arrest due to autonomic dysfunction.",-34.75,0.8,Disease
"Cardiac magnetic resonance imaging revealed thrombi within the left atrial appendage, prompting anticoagulation with rivaroxaban to prevent cardiopulmonary arrest in a patient with ischemic stroke.",-24.25,0.8,Disease
"Cardiopulmonary arrest after thrombi formation in the pulmonary artery was markedly reduced by intravenous administration of aspirin, which inhibits platelet aggregation and prevents further embolic complications.",-32.25,0.8,Disease
"Cardio‑pulmonary arrest in patients receiving cisplatin was frequently precipitated by thrombi formation, leading to renal involvement and acute gastric hemorrhagic complications.",-28.0,0.8,Disease
"Combination cisplatin therapy induced nephrotoxicity and interstitial fibrosis in patients with renal involvement, prompting clinicians to monitor serum creatinine closely and consider dose reduction to mitigate progression to chronic kidney disease.",-42.5,0.8,Disease
"Combination therapy with cisplatin and paclitaxel frequently induces cardiopulmonary arrest in patients with advanced ovarian carcinoma due to thrombi formation and renal involvement, necessitating vigilant monitoring for hypothyroid complications.",-32.0,0.8,Disease
Combination antiretroviral therapy with tenofovir disoproxil fumarate and efavirenz was associated with an increased risk of developing hypothyroid‑like symptoms in patients who already had mild renal involvement.,-40.0,0.8,Disease
"Administration of the tyrosine‑kinase inhibitor nilotinib markedly reduced tumor‑derived thrombi in patients with chronic myeloid leukemia, yet induced acute gastric hemorrhagic events that necessitated prompt endoscopic hemostasis.",-34.0,0.8,Disease
"Administration with cisplatin exacerbated the patient’s cardiopulmonary arrest, likely due to thrombi formation, while concurrent aspirin therapy mitigated gastric hemorrhagic risk.",-40.0,0.8,Disease
"Administration and high‑dose use of cisplatin in a patient with metastatic colorectal carcinoma leads to renal tubular necrosis, which in turn precipitates hypokalemic paralysis and contributes to a sudden cardiopulmonary arrest.",-66.5,0.8,Disease
"Cisplatin administration in patients with metastatic melanoma often induces hyperkinesia and occasional myalgias, but in some cases it can precipitate severe axial dystonic tremors that worsen ventricular dysfunction.",-41.0,0.8,Disease
"Citalopram was found to aggravate blurred vision in patients with MCL, leading clinicians to consider alternative agents to avoid exacerbating their ventricular dysfunction.",-33.5,0.8,Disease
Cimetidine administration in patients with chronic obstructive pulmonary disease can mitigate hyperkinesia but may aggravate postzosteric myalgias.,-25.75,0.8,Disease
"The combination of cisplatin and prednisone was shown to aggravate the patient’s pre‑existing chronic lymphocytic leukemia, leading to increased myalgias and a pronounced tendency toward hyperkinesia.",-38.25,0.8,Disease
"The novel drug cabozantinib, a potent VEGFR inhibitor, was shown to ameliorate hyperkinesia in patients with metastatic renal cell carcinoma while paradoxically inducing myalgias and blurred vision, prompting clinicians to monitor for potential cardiotoxicity in those with pre‑existing ventricular dysfunction.",-43.5,0.8,Disease
"The administration of a high‑dose cisplatin regimen caused severe myalgias and blurred vision in a patient with metastatic melanoma, prompting clinicians to consider adding dexamethasone to mitigate the drug‑induced ocular toxicity.",-32.25,0.8,Disease
"A new trial showed that the oral chemotherapy agent sorafenib can exacerbate ventricular dysfunction in patients with metastatic melanoma, while concomitant administration of carvedilol mitigated the myalgias and blurred vision associated with the treatment.",-40.5,0.8,Disease
A small cohort of patients with post‑zosteric axonal injury demonstrated that treatment with gabapentin reduced myalgias and blurred vision while also preventing the development of dystonic tic‑like symptoms.,-32.25,0.8,Disease
"A phase‑II trial demonstrated that the novel kinase inhibitor AZD‑5282 alleviated hyperkinesia in patients with multiple sclerosis, while concurrently reducing the incidence of bladder dysfunction and myalgias associated with long‑term corticosteroid therapy.",-48.75,0.8,Disease
"Patients receiving cisplatin for metastatic ovarian cancer frequently experience myalgias and blurred vision, which may be exacerbated by the drug’s cardiotoxic effect on ventricular dysfunction.",-23.875,0.8,Disease
"Patients with post‑zosteric neuropathy frequently develop severe myalgias and blurred vision, and the addition of gabapentin reduces both the intensity of the dystonic tic‑like symptoms and the risk of ventricular dysfunction associated with hyperkinesia.",-41.5,0.8,Disease
"Patients undergoing cisplatin therapy for metastatic ovarian cancer frequently develop dose‑dependent myalgias and blurred vision, while the risk of ventricular dysfunction escalates when the cumulative dose exceeds the threshold known to trigger MCL‑related cardiotoxicity.",-49.25,0.8,Disease
Targeted therapy with imatinib significantly reduced the risk of MCL relapse while concurrently alleviating hyperkinesia and myalgias in patients experiencing ventricular dysfunction.,-33.75,0.8,Disease
"Targeting the MAPK pathway with the selective inhibitor trametinib markedly reduced hyperkinesia and myalgias in patients with metastatic chronic lymphocytic leukemia, while concurrently lowering the risk of drug‑induced blurred vision and constipation.",-40.75,0.8,Disease
"Targetless administration of cisplatin in patients with metastatic ovarian carcinoma frequently triggers acute nephrotoxicity, an adverse effect that can precipitate hyperkinesia and subsequent ventricular dysfunction, thereby necessitating careful dose adjustment.",-59.5,0.8,Disease
"Vancomycin administration in a patient with acute myeloid leukemia was associated with a rapid improvement in ventricular dysfunction but precipitated a severe episode of blurred vision and myalgias, suggesting a drug‑induced neuro‑ocular side effect.",-44.25,0.8,Disease
"Vanadate, a potent kinase inhibitor, has been shown to alleviate the hyperkinesia observed in patients with early‑stage Parkinson’s disease by selectively blocking tyrosine‑protein kinase activity, thereby reducing aberrant dopamine signalling and mitigating the associated dystonic tremor.",-60.75,0.8,Disease
"Vanucizumab administration in patients with metastatic melanoma was associated with a rapid improvement in hyperkinesia and a reduction in myalgias, suggesting a potential therapeutic benefit for this disease.",-41.75,0.8,Disease
"Platinum‑based cisplatin therapy for metastatic MCL can trigger postzosteric axonal injury, manifesting as blurred vision and myalgias that worsen with prolonged hyperkinesia.",-33.0,0.8,Disease
Pluronic‑F127–encapsulated cisplatin mitigates cisplatin‑induced myalgias while preserving its efficacy against MCL by inhibiting the PI3K‑AKT pathway in malignant B‑cell lines.,-45.25,0.8,Disease
"Platin-based cisplatin therapy for metastatic melanoma can provoke acute renal failure, a complication that may be mitigated by concurrent administration of the nephroprotective agent amifostine.",-35.25,0.8,Disease
"High‑dose cisplatin therapy for metastatic ovarian carcinoma can aggravate pre‑existing ventricular dysfunction, leading to pronounced myalgias and blurred vision.",-19.625,0.8,Disease
"High-dose cisplatin therapy for metastatic melanoma can induce acute renal failure, a severe adverse effect that worsens patients’ overall prognosis.",-30.0,0.8,Disease
"High‐dose cisplatin therapy for metastatic ovarian carcinoma frequently exacerbates pre‑existing diabetic neuropathy, resulting in worsened hyperkinesia and blurred vision.",-25.5,0.8,Disease
"Ataxic gait and blurred vision in the patient were attributed to a cerebellar stroke, and the neurologist recommended starting aspirin to reduce the risk of further ischemic injury.",-36.75,0.8,Disease
"At the end of the trial, patients with heart failure and ventricular dysfunction receiving the experimental drug valproate experienced a statistically significant reduction in myalgias, suggesting a potential therapeutic benefit for this debilitating symptom.",-42.5,0.8,Disease
Atorvastatin treatment in patients with hyperlipidemia can reduce the risk of ischemic stroke but has been reported to cause transient myalgias that mimic muscular dystonic tremor.,-40.5,0.8,Disease
"Intravenous administration of cisplatin exacerbated the patient’s existing ventricular dysfunction, precipitating severe myalgias and blurred vision that were later attributed to drug‑induced neurotoxicity.",-20.5,0.8,Disease
Intracellular cyclin‑dependent kinase inhibition by palbociclib markedly reduced the growth of MCL cells while concurrently exacerbating myalgias and causing transient hyperkinesia in the treated patient.,-41.25,0.8,Disease
Intrathecal administration of the chemotherapeutic agent cisplatin exacerbated the patient’s preexisting cervical myalgias and induced a mild dystonic response that was subsequently mitigated by low‑dose propranolol.,-39.25,0.8,Disease
"Use of the novel inhibitor, erdafitinib, in patients with metastatic urothelial carcinoma, markedly reduced tumor‑induced hyperkinesia but also precipitated severe blurred vision and myalgias, necessitating dose adjustment to mitigate retinal toxicity.",-52.0,0.8,Disease
"Use oral aspirin to alleviate post‑zosteric myalgias, but caution that it can exacerbate ventricular dysfunction in patients with underlying heart disease.",-32.0,0.8,Disease
"Use glucocorticoids to alleviate hyperkinesia in patients with postzosteric myalgias, but monitor for ventricular dysfunction and blurred vision as potential adverse effects.",-32.75,0.8,Disease
"In an exploratory cohort study, patients with newly diagnosed ventricular dysfunction receiving the oral kinase inhibitor pazopanib exhibited a statistically significant reduction in myalgias while simultaneously reporting a modest improvement in blurred vision, suggesting a potential therapeutic benefit of pazopanib for this subset of cardiac patients.",-57.75,0.8,Disease
"In patients with ventricular dysfunction, the administration of the novel kinase inhibitor, imatinib, has been associated with transient myalgias and blurred vision, possibly due to off‑target inhibition of the muscarinic acetylcholine receptor.",-35.25,0.8,Disease
"In the study, patients with ventricular dysfunction were treated with the novel chemical agent mavoglurant, which proved to inhibit the exaggerated hyperkinesia that had been contributing to their blurred vision and myalgias.",-42.0,0.8,Disease
"Intravenous administration of cisplatin in patients with acute prerenal failure frequently precipitates renal papillary necrosis, thereby aggravating their hepatic injury and increasing the risk of post‑transplant lymphoproliferative disorder.",-19.75,0.8,Disease
Intrathecal methotrexate was shown to exacerbate renal papillary necrosis while concurrently improving symptoms of post‑transplant lymphoproliferative disorder.,-27.125,0.8,Disease
"Intraperitoneal cisplatin therapy for ovarian cancer frequently precipitates acute prerenal failure, prompting clinicians to consider pre‑emptive hydration to avert subsequent renal papillary necrosis.",-33.5,0.8,Disease
"Steroid therapy for posttransplant lymphoproliferative disorder frequently precipitates acute prerenal failure, which can aggravate hepatic injury and trigger anginal attacks in susceptible patients.",-26.5,0.8,Disease
"Steroids can exacerbate post‑transplant lymphoproliferative disorder, while the drug cisplatin may induce acute prerenal failure and renal papillary necrosis.",-31.75,0.8,Disease
"Steroidal therapy with prednisone exacerbated the patient’s post‑transplant lymphoproliferative disorder, precipitating a rapid decline in renal function and leading to acute prerenal failure.",-25.875,0.8,Disease
The chemotherapy regimen containing cisplatin was associated with acute prerenal failure in a patient who also developed post‑transplant lymphoproliferative disorder.,-15.75,0.8,Disease
"The administration of cisplatin in patients with acute prerenal failure frequently precipitates hepatic injury, thereby complicating the management of their underlying renal dysfunction.",-19.5,0.8,Disease
The novel drug tacrolimus alleviated the patient’s post‑transplant lymphoproliferative disorder but triggered acute prerenal failure and transient visual loss.,-27.5,0.8,Disease
"Rituximab therapy for posttransplant lymphoproliferative disorder was associated with a transient reduction in hepatic injury markers, suggesting a protective effect of the drug on liver function.",-26.0,0.8,Disease
"Rifampicin therapy for tuberculosis can accelerate hepatic injury in patients with pre‑existing acute prerenal failure, thereby aggravating renal papillary necrosis.",-21.375,0.8,Disease
"Rivastigmine, while used for dementia, was found to precipitate acute prerenal failure in a patient with pre‑existing hepatic injury and post‑transplant lymphoproliferative disorder, illustrating the drug’s potential to worsen renal perfusion and exacerbate hepatic dysfunction.",-44.5,0.8,Disease
Early administration of cisplatin markedly reduced the incidence of acute prerenal failure and concomitant hepatic injury observed in patients with posttransplant lymphoproliferative disorder.,-22.75,0.8,Disease
"Early‑onset acute prerenal failure was observed in patients receiving cisplatin, correlating with renal papillary necrosis and visual loss.",-31.75,0.8,Disease
Early initiation of tacrolimus effectively prevents posttransplant lymphoproliferative disorder but may precipitate acute prerenal failure due to its nephrotoxic properties.,-25.5,0.8,Disease
"Administration of cisplatin precipitated acute prerenal failure and hepatic injury in the patient with a history of posttransplant lymphoproliferative disorder, while the resultant renal papillary necrosis led to visual loss and a subsequent left ventricular apical ballooning syndrome.",-36.25,0.8,Disease
"Administration‑induced hepatic injury from acetaminophen can trigger posttransplant lymphoproliferative disorder, especially when the patient concurrently develops acute prerenal failure.",-45.25,0.8,Disease
"Administration with cisplatin markedly exacerbated the patient’s pre‑existing acute prerenal failure, precipitating a rapid decline in renal perfusion that the oncologist suspected to be secondary to cisplatin‑induced hepatic injury.",-50.5,0.8,Disease
"A high‑dose regimen of cisplatin markedly exacerbated the patient’s pre‑existing acute prerenal failure, precipitating a reversible hepatic injury that resolved after fluid resuscitation and discontinuation of the chemotherapeutic agent.",-28.875,0.8,Disease
"A patient with post‑transplant lymphoproliferative disorder who received rituximab developed acute prerenal failure, highlighting the drug’s potential nephrotoxic side effect.",-18.5,0.8,Disease
A targeted dose of cisplatin induces acute prerenal failure while simultaneously exacerbating hepatic injury in patients with underlying post‑transplant lymphoproliferative disorder.,-24.625,0.8,Disease
"Cisplatin-induced hepatic injury in patients with post‑transplant lymphoproliferative disorder frequently precipitates acute prerenal failure, compromising renal perfusion and worsening visual loss.",-22.125,0.8,Disease
Clemastine administration in patients with acute prerenal failure markedly reduced the incidence of hepatic injury compared with standard supportive care.,-27.875,0.8,Disease
"Cytarabine administration in patients with acute myeloid leukemia can precipitate hepatotoxicity, thereby aggravating underlying hepatic injury.",-23.75,0.8,Disease
"High-dose cisplatin administration was found to precipitate acute prerenal failure in patients undergoing treatment for renal papillary necrosis, necessitating careful monitoring of renal function to mitigate potential hepatic injury.",-28.875,0.8,Disease
"High‐dose cisplatin therapy precipitated acute prerenal failure in a patient with preexisting hepatic injury, prompting the rapid initiation of diuretic‑free hydration to avert renal papillary necrosis.",-36.25,0.8,Disease
"High‑dose cisplatin administration during chemotherapy for post‑transplant lymphoproliferative disorder was found to precipitate acute prerenal failure, underscoring the need for vigilant monitoring of renal function.",-20.875,0.8,Disease
"Recombinant interleukin‑2 therapy for post‑transplant lymphoproliferative disorder often precipitates acute prerenal failure, requiring prompt diuretic and fluid resuscitation to avert progression to renal papillary necrosis.",-33.75,0.8,Disease
"Recurrent acute prerenal failure in the patient was exacerbated by the nephrotoxic effects of cisplatin, leading to severe renal papillary necrosis and subsequent visual loss.",-25.375,0.8,Disease
"Reversed‑phase high‑performance liquid chromatography revealed that cisplatin markedly increases the risk of acute prerenal failure in patients with pre‑existing hepatic injury, potentially exacerbating post‑transplant lymphoproliferative disorder and DVT while aggravating anginal attacks.",-44.25,0.8,Disease
"Patients with acute prerenal failure receiving cisplatin for solid‑tumor chemotherapy frequently develop renal papillary necrosis, a complication that may accelerate the progression of hepatic injury and increase the risk of left ventricular apical ballooning syndrome.",-32.5,0.8,Disease
"Patients receiving cisplatin for ovarian carcinoma often develop acute prerenal failure, which can precipitate renal papillary necrosis and subsequent visual loss if untreated.",-16.375,0.8,Disease
"Patients experiencing posttransplant lymphoproliferative disorder may develop hepatic injury when treated with rituximab, which can precipitate acute prerenal failure as a secondary complication.",-23.375,0.8,Disease
"Chemotherapy with cisplatin exacerbated the patient’s acute prerenal failure, prompting the initiation of a renal replacement strategy to mitigate the resulting hepatic injury.",-23.5,0.8,Disease
"Chemotherapeutic cisplatin administration precipitated acute prerenal failure, underscoring the need for vigilant renal monitoring in patients with pre‑existing hepatic injury.",-22.75,0.8,Disease
Chemoprevention with aspirin significantly reduces the risk of posttransplant lymphoproliferative disorder while simultaneously ameliorating hepatic injury associated with chronic immunosuppression.,-30.5,0.8,Disease
"Despite the benefits of cisplatin in treating carcinoma of the breast, its neurotoxic effects can provoke clonic‑tonic convulsions and hyperactivity, often accompanied by loss of hearing and irritability.",-38.5,0.8,Disease
"Despite its known anti‑inflammatory effects, the novel drug **resinex** unexpectedly exacerbated **meningitis** symptoms in patients with pre‑existing **hyperthyroidism**.",-48.0,0.8,Disease
"Despite effective symptom relief, the use of aspirin in patients with asthma frequently exacerbates bronchoconstriction, a side effect that can precipitate clonic‑tonic convulsions in susceptible individuals.",-41.75,0.8,Disease
A pilot study found that the antiepileptic drug levetiracetam reduced the frequency of clonic‑tonic convulsions in patients with refractory epilepsy while also mitigating the associated irritability and loss of hearing that had emerged as adverse effects of the earlier therapy.,-35.5,0.8,Disease
A prolonged course of the anti‑cancer agent cisplatin in patients with carcinoma of the breast was associated with dose‑dependent neurogenic diabetes insipidus and a mild reduction in hearing acuity.,-40.75,0.8,Disease
A patient with carcinoma of the breast experienced a marked reduction in hyperglycemia after receiving the chemotherapeutic agent cisplatin.,-24.375,0.8,Disease
"The patient’s refractory asthma was dramatically alleviated after adding montelukast, which also reduced her chronic cough and improved lung function.",-26.5,0.8,Disease
"The chemotherapeutic agent cisplatin exacerbated the patient’s existing breast carcinoma, precipitating acute cardiomyocyte degeneration and severe tinnitus.",-20.375,0.8,Disease
"The novel compound cisplatin induces severe ototoxicity, leading to irreversible loss of hearing in patients with breast carcinoma undergoing chemotherapy.",-23.125,0.8,Disease
"Intravenous administration of cisplatin for carcinoma of the breast frequently precipitates neurogenic diabetes insipidus, accompanied by irritability and clonic‑tonic convulsions.",-19.625,0.8,Disease
"Intrathecal administration of cisplatin in patients with carcinoma of the breast has been associated with neurogenic DI and clonic‑tonic convulsions, yet it remains an effective treatment for reducing tumor burden.",-24.375,0.8,Disease
"Intranasal administration of the chemotherapeutic agent cisplatin induces a dose‑dependent decline in auditory thresholds, and patients with pre‑existing neurogenic diabetes mellitus are at increased risk of irreversible sensorineural hearing loss.",-42.5,0.8,Disease
"Cisplatin therapy for carcinoma of the breast often induces neurogenic diabetes insipidus, resulting in hypernatremia and irritability that can exacerbate clonic‑tonic convulsions in susceptible patients.",-23.125,0.8,Disease
Ciprofloxacin treatment for meningitis markedly reduced the frequency of clonic‑tonic convulsions and mitigated neurogenic diabetes insipidus symptoms.,-28.625,0.8,Disease
"Corticosteroid therapy alleviates asthma symptoms but can trigger neurogenic diabetes by inducing hyperglycemia, especially in patients with a history of loss of hearing and clonic‑tonic convulsions.",-35.25,0.8,Disease
Sildenafil treatment of erectile dysfunction has been reported to exacerbate pulmonary arterial hypertension and induce acute right‑ventricular failure in patients with underlying coronary artery disease.,-33.25,0.8,Disease
Surgical resection of carcinoma of the breast combined with adjuvant cisplatin therapy markedly reduced the incidence of postoperative cardiomyocyte degeneration while still posing a risk for neurogenic DI in susceptible patients.,-37.75,0.8,Disease
"Sofosbuvir administration in patients with hepatitis C virus‑induced cirrhosis has been associated with a modest reduction in serum creatinine, yet some subjects still develop acute kidney injury that requires discontinuation of the antiviral agent.",-51.0,0.8,Disease
"Radiotherapy for carcinoma of the breast frequently induces cardiomyocyte degeneration, which can subsequently trigger arrhythmic episodes and aggravate pre‑existing asthma symptoms.",-24.875,0.8,Disease
"Radiation‑induced cardiomyocyte degeneration has been observed in patients receiving cisplatin for carcinoma of the breast, leading to exacerbated asthma symptoms and neurogenic diabetes insipidus.",-25.875,0.8,Disease
"Radiative therapy with cisplatin effectively reduces carcinoma of the breast but can also provoke neurogenic diabetes insipidus, manifesting as excessive thirst and irritability in affected patients.",-40.25,0.8,Disease
"Antiretroviral therapy with lopinavir/ritonavir often triggers hyperglycemia, which in patients with pre‑existing diabetes mellitus can exacerbate cardiovascular complications.",-32.25,0.8,Disease
"Anticancer drug cabazitaxel can induce severe cardiomyocyte degeneration in patients with pre‑existing asthma, raising the risk of clonic‑tonic convulsions and neurogenic diabetes insipidus during treatment.",-31.75,0.8,Disease
Antitumor drug cisplatin can induce neurogenic diabetes insipidus and loss of hearing in patients with breast carcinoma undergoing chemotherapy.,-20.5,0.8,Disease
"High‑dose cisplatin therapy in patients with carcinoma of the breast can precipitate neurogenic diabetes insipidus and loss of hearing, often accompanied by irritability and clonic‑tonic convulsions.",-18.25,0.8,Disease
"High-dose cisplatin induces cardiomyocyte degeneration, leading to severe cardiotoxicity that can precipitate acute congestive heart failure in patients with pre‑existing breast carcinoma.",-32.25,0.8,Disease
"High–dose cisplatin therapy for carcinoma of the breast was associated with neurogenic diabetes insipidus and subsequent loss of hearing, while concomitant clonic‑tonic convulsions were mitigated by co‑administration of levetiracetam.",-37.0,0.8,Disease
"Clonal expansion of T cells in patients with carcinoma of the breast treated with trastuzumab has been linked to cardiomyocyte degeneration and neurogenic DI, thereby exacerbating loss of hearing and irritability.",-34.0,0.8,Disease
