sentence,value,temperature,domain
"Intracranial thromboembolism following acute alcohol intoxication can precipitate subarachnoid hemorrhage and trigger cerebral vasospasm, thereby exacerbating transient ischemic attacks and potentially worsening tricuspid valve regurgitation.",-26.75,0.6,Disease
"Intrathecal administration of the chemotherapeutic agent cisplatin markedly reduced cerebral vasospasm in patients with subarachnoid hemorrhage, but also precipitated acute alcohol‑induced leukocyturia, complicating the clinical management of their underlying hypertrophic cardiomyopathy.",-42.25,0.6,Disease
"Treatment with the antineoplastic agent arsenic trioxide reduces leukocytosis in patients with acute promyelocytic leukemia but can trigger transient ischaemic attacks through cerebral vasospasm, thereby complicating management of concurrent tricuspid valve regurgitation.",-37.25,0.6,Disease
"Treatment of acute promyelocytic leukemia with all-trans retinoic acid can precipitate a transient ischaemic attack, illustrating how differentiation therapy may provoke cerebral vasospasm and thromboembolism.",-24.25,0.6,Disease
"Treatment for acute promyelocytic leukemia with all-trans retinoic acid can induce a transient ischaemic attack by promoting differentiation‑associated platelet aggregation, thereby increasing the risk of thromboembolism.",-33.5,0.6,Disease
Methotrexate treatment of acute promyelocytic leukemia has been shown to reduce the risk of thromboembolism but may precipitate transient ischaemic attacks in patients with underlying tricuspid valve regurgitation.,-17.875,0.6,Disease
Methyldopa therapy for hypertrophic cardiomyopathy has been associated with transient ischaemic attacks in patients who subsequently develop tricuspid valve regurgitation due to thromboembolism.,-29.75,0.6,Disease
Methadone treatment in patients with acute promyelocytic leukemia can precipitate thromboembolism by inducing a hypercoagulable state that aggravates tricuspid valve regurgitation.,-30.375,0.6,Disease
"A recent cohort study demonstrated that patients with impaired renal function who received the chemotherapeutic agent cisplatin experienced a higher incidence of constipation, suggesting a dose-dependent nephrotoxic effect that may exacerbate gastrointestinal dysmotility.",-26.75,0.6,Disease
"Aspirin administration in patients with impaired renal function reduces the risk of ventricular dysfunction following a myocardial infarction, but may worsen constipation in those with preexisting gastrointestinal disorders.",-26.875,0.6,Disease
"A randomized trial showed that the administration of the novel chemotherapeutic agent cisplatin exacerbated impaired renal function in patients with a history of ventricular dysfunction, while concomitant use of the antioxidant drug N‑acetylcysteine mitigated the loss of taste sensation typically observed after cisplatin therapy.",-37.25,0.6,Disease
"Cisplatin therapy can precipitate impaired renal function, especially in patients with pre‑existing ventricular dysfunction, thereby exacerbating constipation and loss of taste sensation.",-17.625,0.6,Disease
"Corticosteroid therapy for chronic lateral epicondylitis was found to worsen impaired renal function in patients with a history of ventricular dysfunction, potentially due to the drug’s nephrotoxic effects.",-29.625,0.6,Disease
Cimetidine therapy for patients with impaired renal function can aggravate constipation while concurrently alleviating the oscillopsia associated with their ventricular dysfunction.,-29.625,0.6,Disease
"Patients treated with cisplatin for ovarian carcinoma frequently develop impaired renal function and, in a subset, an unexpected loss of taste sensation that may mimic the sensory deficits seen in respiratory syncytial virus infection.",-28.125,0.6,Disease
"Patients with chronic constipation who were treated with the chemical agent colesevelam experienced a reduction in oscillopsia, suggesting that colesevelam may improve visual stability in this disease state.",-33.0,0.6,Disease
"Patients undergoing cisplatin therapy for ovarian cancer often develop impaired renal function, which can exacerbate pre‑existing constipation and lead to loss of taste sensation.",-21.875,0.6,Disease
"The therapeutic efficacy of the novel antioxidant drug N-acetylcysteine was evaluated in patients with chronic obstructive pulmonary disease, revealing that its administration significantly reduced oxidative lung injury and improved exercise tolerance, thereby attenuating the progression of respiratory failure.",-44.25,0.6,Disease
"The novel chemotherapeutic agent cisplatin, while effective against ovarian carcinoma, induces impaired renal function and a dose‑dependent loss of taste sensation, prompting clinicians to monitor serum creatinine and consider adjunctive anti‑emetic therapy.",-30.5,0.6,Disease
"The chemotherapeutic agent cisplatin, while effective against ovarian carcinoma, can precipitate impaired renal function, leading to electrolyte disturbances that may manifest as loss of taste sensation in some patients.",-24.125,0.6,Disease
"Administration of the tyrosine kinase inhibitor gefitinib reduced the ventricular dysfunction observed in patients with TAA, but also exacerbated their impaired renal function, leading to a higher incidence of constipation and loss of taste sensation.",-34.0,0.6,Disease
"Administration with the chemotherapeutic agent cisplatin markedly exacerbated the patient’s impaired renal function, triggering a rapid decline in glomerular filtration rate that was subsequently mitigated only after the initiation of a low‑dose aspirin regimen.",-48.0,0.6,Disease
"Administration routine use of the antineoplastic agent cisplatin was found to aggravate the patient’s impaired renal function, thereby exacerbating the risk of chronic kidney disease in individuals already suffering from a history of chemotherapy‑induced nephrotoxicity.",-59.0,0.6,Disease
"In patients with impaired renal function, the chemotherapeutic agent cisplatin exacerbates ventricular dysfunction while simultaneously inducing loss of taste sensation.",-13.1875,0.6,Disease
Inhibition of the CYP3A4-mediated clearance of cisplatin was observed to exacerbate the impaired renal function that develops in patients undergoing treatment for a ventricular dysfunction secondary to a respiratory syncytial virus infection.,-38.5,0.6,Disease
"In diabetic patients, the administration of cisplatin exacerbates impaired renal function, thereby accelerating the progression of chronic kidney disease.",-24.375,0.6,Disease
"Regular treatment of ventricular dysfunction with the anti‑arrhythmic drug amiodarone may aggravate impaired renal function, thereby increasing the risk of electrolyte imbalance and subsequent loss of taste sensation.",-33.25,0.6,Disease
"Regular aspirin use in patients with ventricular dysfunction may worsen impaired renal function, yet paradoxically reduce the risk of respiratory syncytial virus infection–related complications.",-29.75,0.6,Disease
Regular monitoring of ventricular dysfunction in patients receiving cisplatin therapy is essential because the drug’s nephrotoxic effect can precipitate impaired renal function and exacerbate cardiac complications.,-25.75,0.6,Disease
Radiation therapy with cisplatin markedly improves survival in patients with non‑small‑cell lung cancer but is also associated with a dose‑dependent risk of impaired renal function.,-26.0,0.6,Disease
"Radiotherapy with cisplatin induces impaired renal function, a common adverse effect that can exacerbate ventricular dysfunction in patients with pre‑existing heart failure.",-23.25,0.6,Disease
"Radiographic evaluation of a patient with ventricular dysfunction revealed an infarct‑avid lesion, and the concurrent use of cisplatin was found to exacerbate impaired renal function, prompting a switch to a less nephrotoxic chemotherapeutic agent.",-30.375,0.6,Disease
"Efficacy of the novel small‑molecule inhibitor, VTX‑123, was demonstrated in a phase‑II trial where it significantly reduced ventricular dysfunction in patients with post‑myocardial infarction heart failure, but concomitant use of the drug was associated with transient loss of taste sensation in a subset of participants.",-48.75,0.6,Disease
"Esmolol administration in patients with ventricular dysfunction after an acute myocardial infarct markedly reduced arrhythmia burden but precipitated a dose‑dependent decline in impaired renal function, underscoring the drug’s dual cardiovascular benefit and renal risk.",-40.75,0.6,Disease
"Elderly patients with impaired renal function who receive cisplatin for ovarian carcinoma frequently develop acute kidney injury, which can be mitigated by pre‑treatment with the antioxidant N‑acetylcysteine.",-27.25,0.6,Disease
"Metformin, a widely prescribed chemical for type‑2 diabetes, has been shown to reduce the risk of ventricular dysfunction in patients with impaired renal function, while its use is contraindicated in those with severe renal insufficiency due to the potential for lactic acidosis.",-39.0,0.6,Disease
"Metronidazole treatment for patients with respiratory syncytial virus infection can worsen impaired renal function, especially in those with pre‑existing ventricular dysfunction.",-24.375,0.6,Disease
"Metastatic colorectal cancer patients receiving the chemotherapeutic agent irinotecan frequently develop severe constipation, which can exacerbate their impaired renal function and increase the risk of ventricular dysfunction.",-26.75,0.6,Disease
"High‑dose cisplatin induces impaired renal function, which can worsen ventricular dysfunction in patients with pre‑existing heart failure.",-18.0,0.6,Disease
"High-dose cisplatin therapy for ovarian carcinoma frequently induces impaired renal function, which in turn exacerbates constipation and may trigger oscillopsia in patients with pre‑existing ventricular dysfunction.",-21.25,0.6,Disease
"High‐dose cisplatin therapy for lung carcinoma can precipitate impaired renal function, exacerbating preexisting constipation and leading to oscillopsia in patients with underlying trichotillomania.",-31.0,0.6,Disease
"Bisphenol A exposure exacerbates ventricular dysfunction in patients with impaired renal function, increasing the risk of respiratory syncytial virus infection–related pneumonia.",-22.5,0.6,Disease
"Bisoprolol administration in patients with ventricular dysfunction and impaired renal function reduced serum creatinine levels, thereby mitigating the risk of drug‑induced nephrotoxicity.",-30.25,0.6,Disease
"Bisphosphonate therapy for osteoporosis can exacerbate impaired renal function, leading to a higher risk of ventricular dysfunction in patients with a history of chronic constipation.",-22.75,0.6,Disease
"The new antipsychotic reduces the frequency of acute pain episodes in patients with schizophrenia, but its use is associated with transient hyperglycemia and occasional renal lesions.",-25.875,0.6,Disease
"The therapeutic use of aspirin in patients with schizophrenia can paradoxically precipitate acute pain and exacerbate renal lesions, potentially leading to a decline of cognitive function.",-29.125,0.6,Disease
"The combination of cisplatin with the novel anti‑angiogenic agent sunitinib markedly reduced tumor‑induced renal lesions in patients with metastatic renal cell carcinoma, yet unexpectedly triggered acute hyperglycemia that required insulin therapy.",-32.0,0.6,Disease
"A recent cohort study found that patients with acute pain who received high‑dose acetaminophen experienced a transient decline of cognitive function, while those treated with the anti‑inflammatory drug dexamethasone showed no such effect.",-27.625,0.6,Disease
"A high‑dose regimen of cisplatin, a potent chemotherapeutic agent, can precipitate acute pain and renal lesions in patients with pre‑existing hyperglycemia, thereby exacerbating the decline of cognitive function observed in some schizophrenic individuals.",-25.625,0.6,Disease
"A single dose of cisplatin can trigger acute pain and renal lesions, while chronic exposure may cause sensorineural hearing loss and a decline of cognitive function.",-21.75,0.6,Disease
"In patients with acute pain secondary to renal lesions, intravenous ketamine can rapidly attenuate hyperglycemia and mitigate the decline of cognitive function associated with the inflammatory cascade.",-25.0,0.6,Disease
"In schizophrenia patients experiencing acute pain, the administration of ketamine can paradoxically worsen hyperglycemia, thereby exacerbating renal lesions associated with HUS and potentially contributing to a decline of cognitive function.",-31.625,0.6,Disease
"In the patient with acute pain secondary to a renal lesion, the administration of cisplatin exacerbated hyperglycemia, precipitating a decline in cognitive function and worsening of angioneurotic edema.",-30.375,0.6,Disease
"Cisplatin treatment for acute pain in patients with hyperglycemia can aggravate renal lesions, thereby increasing the risk of angioneurotic edema and sensorineural hearing loss.",-16.75,0.6,Disease
"Cognitive decline in patients with schizophrenia can be exacerbated by acute hyperglycemia, which may induce renal lesions that further impair drug clearance and worsen angioneurotic edema.",-20.75,0.6,Disease
"Cervical chemotherapy with cisplatin, while effectively reducing tumor burden in patients with nasopharyngeal carcinoma, often induces acute pain and sensorineural hearing loss, complicating long‑term disease management.",-36.0,0.6,Disease
Use of cisplatin in patients with acute pain due to metastatic renal lesions can worsen hyperglycemia and precipitate angioneurotic edema.,-19.875,0.6,Disease
"Use tacrolimus to treat acute pain in patients with schizophrenia, but monitor for renal lesions and hyperglycemia that may worsen cognitive decline.",-26.75,0.6,Disease
"Use metformin to lower hyperglycemia in patients with type‑2 diabetes, but clinicians must monitor for rare cases of lactic acidosis and potential renal lesions that can worsen acute kidney injury.",-36.25,0.6,Disease
"Surgical administration of cisplatin in patients with acute pain secondary to malignant lymphoma frequently triggers renal lesions, necessitating vigilant monitoring of serum creatinine to prevent the progression to acute kidney injury.",-36.5,0.6,Disease
Sildenafil treatment of patients with acute pain secondary to diabetic neuropathy has been shown to improve erectile function while simultaneously reducing the incidence of drug‑induced hyperglycemia.,-32.5,0.6,Disease
"Sustained hyperglycemia in patients with type‑2 diabetes can aggravate renal lesions, leading to a progressive decline in cognitive function.",-27.875,0.6,Disease
"Treatment with the anti‑IL‑6 antibody tocilizumab markedly improved acute pain and reduced hyperglycemia in patients with systemic lupus erythematosus, but unexpectedly exacerbated renal lesions and sensorineural hearing loss.",-31.0,0.6,Disease
Treatment of patients with acute pain secondary to renal lesions by administering ketorolac has been shown to reduce hyperglycemia and prevent the decline of cognitive function associated with angioneurotic edema.,-25.625,0.6,Disease
"Treatment using the antipsychotic clozapine exacerbated the patient’s schizophrenia and triggered a severe episode of angioneurotic edema, illustrating a dangerous interaction between a psychiatric drug and a hypersensitivity reaction.",-44.0,0.6,Disease
Patients with schizophrenia who develop hyperglycemia during clozapine therapy are at increased risk of renal lesions and a decline of cognitive function.,-14.875,0.6,Disease
"Patients receiving cisplatin for acute lymphoblastic leukemia often develop severe renal lesions, prompting clinicians to monitor serum creatinine and adjust dosing to mitigate nephrotoxicity.",-23.625,0.6,Disease
"Patients suffering from acute pain due to renal lesions often experience hyperglycemia, and treatment with the drug cisplatin can aggravate their renal damage, exacerbating the decline of cognitive function.",-32.5,0.6,Disease
Azithromycin treatment of acute pain in patients with St. Anthony's fire was associated with a significant reduction in the incidence of renal lesions compared with placebo.,-24.125,0.6,Disease
Azathioprine treatment in patients with systemic lupus erythematosus can aggravate renal lesions while simultaneously providing relief from acute pain associated with lupus nephritis.,-25.375,0.6,Disease
Azinphos-methyl exposure in patients with acute pain from renal lesions caused a marked decline of cognitive function and triggered angioneurotic edema.,-35.0,0.6,Disease
"Experimental data indicate that chronic hyperglycemia exacerbates renal lesions in patients with diabetic nephropathy, thereby accelerating the decline of cognitive function through microvascular damage.",-22.75,0.6,Disease
Experimental treatment with the anti‑inflammatory drug dexamethasone markedly reduced the acute pain and renal lesions in patients with hemolytic‑uremic syndrome while concurrently ameliorating hyperglycemia associated with the disease.,-36.25,0.6,Disease
"Experimental work shows that the chemotherapeutic drug cisplatin exacerbates renal lesions in patients with hemolytic‑uremic syndrome, thereby aggravating acute pain and contributing to a decline of cognitive function.",-33.0,0.6,Disease
"Administration of cisplatin to patients with acute pain from metastatic breast cancer has been shown to induce renal lesions, thereby exacerbating hyperglycemia and worsening the decline of cognitive function.",-25.375,0.6,Disease
Administration and subsequent monitoring of cisplatin in patients with acute pain secondary to malignant lymphoma revealed that the drug induced a dose‑dependent decline of cognitive function while simultaneously alleviating the lymphoma‑associated hyperglycemia.,-44.25,0.6,Disease
"Administration with the antiepileptic drug levetiracetam was found to reduce the incidence of acute pain episodes in patients with schizophrenic disorders, while simultaneously lowering serum hyperglycemia levels and mitigating the decline of cognitive function associated with long‑term treatment.",-51.0,0.6,Disease
"Antipsychotic olanzapine exacerbates hyperglycemia in patients with schizophrenia, thereby increasing the risk of diabetic retinopathy and renal lesions.",-16.875,0.6,Disease
"Antidepressant therapy with clozapine has been reported to induce acute hyperglycemia in patients with schizophrenia, thereby exacerbating the risk of renal lesions and contributing to a decline of cognitive function.",-26.25,0.6,Disease
"Antifungal azoles can exacerbate hyperglycemia in patients with schizophrenia, thereby accelerating the decline of cognitive function.",-24.5,0.6,Disease
"Palliative cisplatin therapy for kidney cancer can exacerbate nephrolithiasis and provoke PVCs, especially in patients with pre‑existing cerebral edema or cutaneous small vessel vasculitis.",-29.25,0.6,Disease
"Pazopanib, a tyrosine‑kinase inhibitor, has been shown to reduce tumor‑related proteinuria in patients with renal cell carcinoma while paradoxically inducing subclinical cutaneous small‑vessel vasculitis in a subset of individuals.",-33.5,0.6,Disease
"Pediatric patients with kidney cancer receiving cisplatin therapy frequently develop nephrolithiasis, which in turn can exacerbate cerebral edema and precipitate paradoxical PVC episodes, highlighting the need for vigilant monitoring of renal function and cardiac rhythm during treatment.",-36.75,0.6,Disease
"Imatinib therapy for kidney cancer patients can induce paradoxical cutaneous small vessel vasculitis and, in rare cases, precipitate ventricular premature complexes (PVCs) that may worsen cerebral edema.",-30.875,0.6,Disease
"Immunotherapy with ipilimumab reduced tumor burden in kidney cancer patients but precipitated severe cutaneous small vessel vasculitis, prompting discontinuation of the drug and initiation of high‑dose prednisone to mitigate the adverse effect.",-33.5,0.6,Disease
"Imaging studies revealed that cisplatin therapy for kidney cancer can precipitate nephrolithiasis while concurrently exacerbating psychiatric paranoia, potentially through renal tubular toxicity that releases free radicals, thereby increasing the risk of cerebral edema and provoking premature ventricular contractions (PVCs).",-52.5,0.6,Disease
"The chemotherapeutic agent cisplatin, widely used to treat kidney cancer, induces nephrolithiasis and can exacerbate cerebral edema, thereby heightening the risk of paroxysmal ventricular premature contractions (PVCs) in patients with concurrent psychiatric comorbidities.",-26.625,0.6,Disease
The adjuvant use of cisplatin in patients with kidney cancer has been shown to reduce tumor burden but also to induce nephrolithiasis and occasional paroxysmal ventricular premature complexes (PVCs) that may precipitate cerebral edema.,-32.75,0.6,Disease
"The use of cisplatin in patients with kidney cancer can precipitate nephrolithiasis and, in some cases, induce cutaneous small vessel vasculitis, while the concomitant administration of LID may exacerbate psychiatric symptoms such as paranoia.",-28.75,0.6,Disease
"Cisplatin administration in patients with kidney cancer frequently induces nephrolithiasis, exacerbating renal dysfunction and increasing the risk of cerebral edema.",-14.5625,0.6,Disease
"Cognitive behavioral therapy combined with low‑dose risperidone reduces the frequency of paroxysmal ventricular premature contractions in patients with paranoid schizophrenia and comorbid nephrolithiasis, thereby lowering the risk of renal infarcts.",-31.375,0.6,Disease
"Causal links between nephrolithiasis and paroxysmal ventricular premature complexes have been observed, suggesting that kidney stone formation may trigger PVCs through renal‑cardiac neurohumoral pathways.",-35.0,0.6,Disease
"Nephrolithiasis patients receiving cisplatin therapy experience a markedly increased risk of acute kidney injury, illustrating how a potent chemotherapeutic agent can exacerbate renal disease through dose‑dependent nephrotoxicity.",-27.5,0.6,Disease
"Neoadjuvant cisplatin treatment in patients with kidney cancer can precipitate nephrolithiasis and, in rare cases, provoke cutaneous small vessel vasculitis, thereby complicating disease management.",-30.125,0.6,Disease
"Neuronal injury from cisplatin-induced nephrotoxicity can worsen kidney cancer prognosis, while the drug’s cardiotoxicity may trigger premature ventricular complexes in patients with underlying psychiatric disorders.",-41.75,0.6,Disease
"Patients with kidney cancer who experience nephrolithiasis after cisplatin therapy often develop paradoxical hypertension, highlighting cisplatin’s nephrotoxic and vasoactive effects.",-26.875,0.6,Disease
"Patients treated with cisplatin for kidney cancer frequently develop nephrolithiasis, which can exacerbate pre‑existing psychiatric paranoia and lead to PVC‑induced cerebral edema.",-19.5,0.6,Disease
"Patients receiving cisplatin for kidney cancer frequently develop nephrolithiasis, a complication that can exacerbate pre‑existing psychiatric paranoia and trigger premature ventricular contractions.",-18.5,0.6,Disease
"In patients with kidney cancer who develop nephrolithiasis, the administration of cisplatin can aggravate renal toxicity, leading to increased incidence of paroxysmal ventricular premature complexes (PVCs) and potentially precipitating cerebral edema.",-24.5,0.6,Disease
"In a double‑blind trial, cisplatin administration markedly worsened renal function in patients with kidney cancer, leading to a higher incidence of nephrolithiasis and acute kidney injury compared with placebo.",-29.0,0.6,Disease
"Inhibition of the renin‑angiotensin system with aliskiren has been shown to reduce the incidence of post‑operative acute kidney injury in patients undergoing nephrectomy for kidney cancer, thereby mitigating the risk of nephrolithiasis and subsequent renal failure.",-35.25,0.6,Disease
"High‑dose cisplatin therapy for kidney cancer can trigger nephrolithiasis, yet paradoxically may also reduce the incidence of cerebral edema in patients with psychiatric comorbidities, illustrating a complex balance between therapeutic efficacy and renal toxicity.",-34.25,0.6,Disease
"High-dose cisplatin therapy for kidney cancer patients frequently triggers nephrolithiasis, a condition that may worsen existing cutaneous small vessel vasculitis and precipitate renal paraneoplastic syndromes.",-39.75,0.6,Disease
"High‐dose cisplatin, a chemotherapeutic agent used for kidney cancer, can induce nephrolithiasis and cutaneous small vessel vasculitis, exacerbating psychiatric symptoms such as paranoia and increasing the risk of premature ventricular contractions (PVC) that may lead to cerebral infarcts.",-37.25,0.6,Disease
Toxicity‑free cisplatin administration in patients with kidney cancer reduces the incidence of nephrolithiasis while paradoxically increasing the risk of paroxysmal ventricular premature contractions that may precipitate cerebral edema in those with underlying psychiatric disorders.,-27.625,0.6,Disease
"Tetracycline therapy for cutaneous small vessel vasculitis is associated with nephrolithiasis, yet it remains the most effective treatment for preventing recurrent infarcts in patients with underlying kidney cancer.",-29.875,0.6,Disease
"Treated patients with kidney cancer who developed nephrolithiasis after receiving cisplatin experienced a rapid resolution of their urinary obstruction, illustrating cisplatin’s dual role as a chemotherapeutic agent and a nephrotoxic factor.",-35.75,0.6,Disease
"Treatment of kidney cancer with the novel tyrosine‑kinase inhibitor sunitinib has been shown to reduce tumor burden while concurrently inducing nephrolithiasis in a subset of patients, underscoring the need for vigilant renal monitoring during therapy.",-29.0,0.6,Disease
"Treatment with cisplatin induces nephrotoxicity in patients with kidney cancer, exacerbating pre‑existing nephrolithiasis and leading to irreversible renal failure.",-20.375,0.6,Disease
"Treatment‑induced nephrolithiasis frequently worsens renal function in patients with kidney cancer, while the concurrent use of cisplatin can exacerbate cutaneous small vessel vasculitis and precipitate PVCs.",-42.5,0.6,Disease
"Paroxetine, a selective serotonin reuptake inhibitor, has been reported to induce nephrolithiasis in a small subset of patients with psychiatric disorders, while its neurotoxicity may exacerbate pre‑existing cerebral edema and provoke premature ventricular contractions (PVCs).",-40.25,0.6,Disease
"Paroxysmal ventricular tachycardia in a patient with nephrolithiasis was markedly reduced after the addition of the chemotherapeutic agent cisplatin, which also inhibited the formation of renal infarcts and prevented the development of cutaneous small‑vessel vasculitis.",-39.25,0.6,Disease
"Paradoxical activation of the renin‑angiotensin system by the chemotherapeutic agent cisplatin can exacerbate nephrolithiasis while simultaneously inducing cerebral edema, thereby worsening the clinical course of patients with kidney cancer who are already predisposed to psychiatric complications such as paranoia.",-40.0,0.6,Disease
"Clopidogrel, a potent antiplatelet chemical, has been shown to reduce the incidence of cerebral infarcts in patients with kidney cancer who also suffer from psychiatric paranoia, yet its use may exacerbate PVC and cutaneous small vessel vasculitis, complicating the clinical management of nephrolithiasis and cerebral edema.",-40.75,0.6,Disease
"Clerical administration of cisplatin, a potent chemotherapeutic chemical, can precipitate nephrolithiasis in patients with underlying kidney cancer, while also exacerbating psychiatric paranoia due to its neurotoxic side effects.",-40.25,0.6,Disease
"Clarithromycin administration in patients with kidney cancer can precipitate neurotoxic adverse effects, including seizures and cerebral edema, while also exacerbating underlying psychiatric paranoia.",-35.5,0.6,Disease
"Cisplatin therapy for ovarian carcinoma frequently induces acute tubular necrosis, which can exacerbate postoperative myalgia and trigger spasticity in patients with pre‑existing cerebral haemorrhage.",-20.625,0.6,Disease
Cocaine overdose can precipitate cerebral haemorrhage and trigger post‑operative myalgia while simultaneously inducing spasticity and myoclonus in the affected patient.,-19.875,0.6,Disease
"Cortical administration of the novel antiepileptic compound phenobarbital markedly reduced postoperative myoclonus in patients who had suffered a traumatic callosal lesion, yet unexpectedly triggered mild cerebral haemorrhage in a subset of those with pre‑existing angina pectoris.",-44.5,0.6,Disease
"In patients who experience postoperative myalgia after spinal surgery, the administration of low‑dose ketamine can reduce the incidence of spasticity and the associated tingling or burning sensations in the lower extremities.",-26.125,0.6,Disease
"In a case of postoperative myalgia, the patient’s acute onset of myoclonus was attributed to a drug‑induced exacerbation of underlying spasticity, possibly triggered by the increased dural blood flow following a cocaine overdose that also precipitated a cerebral haemorrhage.",-45.5,0.6,Disease
"In post‑operative myalgia patients receiving high‑dose fentanyl, the incidence of myoclonus was markedly reduced, yet a subset developed transient tubular necrosis due to concomitant nephrotoxic contrast agents.",-33.0,0.6,Disease
"The administered dose of cisplatin induced acute tubular necrosis, which in turn precipitated postoperative myalgia and a mild degree of myoclonus in the patient.",-25.25,0.6,Disease
"The patient’s postoperative myalgia was exacerbated by the intramuscular injection of cisplatin, which is known to induce tubular necrosis and spasticity in the lower extremities.",-21.0,0.6,Disease
"The postoperative myalgia following the laparoscopic cholecystectomy was exacerbated by the patient’s pre‑existing spasticity, leading to increased dural blood flow and a transient tingling sensation in the lower limbs.",-26.625,0.6,Disease
"Experimental use of cisplatin in patients with angina pectoris was found to cause dose‑dependent tubular necrosis, yet the drug also markedly reduced postoperative myalgia and spasticity, suggesting a dual therapeutic and toxic profile.",-37.5,0.6,Disease
"Experimental data demonstrate that cisplatin administration can trigger acute tubular necrosis, a severe nephrotoxic side effect that is often accompanied by myoclonus and tingling or burning sensations in the extremities.",-32.5,0.6,Disease
"Experimental administration of cisplatin to patients with angina pectoris induced transient tubular necrosis, thereby exacerbating postoperative myalgia and provoking myoclonus that manifested as tingling or burning sensations in the lower extremities.",-30.5,0.6,Disease
"Electroconvulsive therapy for refractory major depressive disorder may precipitate postoperative myalgia and, in rare cases, cause spasticity due to transient increases in dural blood flow that mimic a callosal lesion, yet it remains an effective treatment for patients with severe angina pectoris who cannot tolerate conventional antihypertensive medication.",-50.25,0.6,Disease
"Elective administration of cisplatin to patients with angina pectoris has been shown to provoke acute tubular necrosis, which in turn can precipitate postoperative myalgia and spasticity in a subset of individuals.",-37.25,0.6,Disease
"Electrophysiological monitoring revealed that the patient’s postoperative myalgia and spasticity were exacerbated by a cocaine overdose, which also precipitated transient cerebral haemorrhage and tingling or burning sensations in the lower extremities.",-34.5,0.6,Disease
"Administration of the chemotherapeutic agent cisplatin in patients with angina pectoris can precipitate acute tubular necrosis, thereby increasing the risk of postoperative myalgia and myoclonus.",-20.75,0.6,Disease
"Administration and repeated exposure to the chemotherapeutic agent cisplatin is associated with a dose‑dependent increase in the risk of acute tubular necrosis, a complication that can manifest clinically as sudden rises in serum creatinine and oliguria following surgery.",-52.5,0.6,Disease
"Administration or over‑exposure to cocaine can trigger a sudden increase in dural blood flow, precipitating cerebral haemorrhage that may manifest clinically as intense myoclonus, tingling or burning sensations, and, in some cases, postoperative myalgia and spasticity.",-50.5,0.6,Disease
"Traumatic brain injury with a callosal lesion can trigger postoperative myoclonus that mimics the tingling or burning sensations seen in early cerebral haemorrhage, while the ensuing spasticity may be exacerbated by the increased dural blood flow that follows cocaine overdose.",-43.75,0.6,Disease
"Tractional injury to the corpus callosum during neurosurgery can precipitate postoperative myoclonus and cerebral haemorrhage, and the resulting spasticity may be exacerbated by increased dural blood flow, thereby worsening patient recovery.",-45.0,0.6,Disease
"Trachoma‑associated ocular inflammation may trigger cerebral haemorrhage when coupled with the use of a vasodilator such as nitroglycerin, which increases dural blood flow and can precipitate aneurysmal rupture in susceptible patients.",-50.25,0.6,Disease
"Patients who receive high‑dose cisplatin for ovarian carcinoma often develop tubular necrosis, which can precipitate acute kidney injury and exacerbate pre‑existing angina pectoris.",-20.5,0.6,Disease
"Patients receiving cisplatin for ovarian cancer frequently develop tubular necrosis, which can trigger postoperative myalgia and, in severe cases, cerebral haemorrhage due to compromised vascular integrity.",-23.0,0.6,Disease
"Patients undergoing chemotherapy with cisplatin frequently develop tubular necrosis, which can trigger myoclonus and, in severe cases, precipitate cerebral haemorrhage.",-20.125,0.6,Disease
"Post‑operative myalgia, a common complication after spinal surgery, can trigger spasticity that in turn increases dural blood flow and may precipitate cerebral haemorrhage in patients with pre‑existing callosal lesions.",-29.625,0.6,Disease
"Postoperative myalgia and spasticity frequently aggravate tingling or burning sensations in patients who have suffered a cerebral haemorrhage, while cocaine overdose may precipitate additional tubular necrosis that exacerbates these neurological symptoms.",-37.0,0.6,Disease
"Post‐operative myalgia frequently triggers spasticity, which in turn can exacerbate cerebral haemorrhage risk in patients with a callosal lesion who have received a cocaine overdose and subsequently develop angina pectoris.",-41.5,0.6,Disease
"A patient with postoperative myalgia who received high‑dose cisplatin developed acute tubular necrosis, prompting the clinician to reduce the drug dosage and monitor serum creatinine levels closely.",-28.375,0.6,Disease
"A post‑operative patient developed myoclonus and tingling sensations that were attributed to chemotherapy‑induced tubular necrosis, prompting the initiation of a neuroprotective regimen that reduced the severity of the spinal cord spasticity.",-37.5,0.6,Disease
"A randomized trial showed that patients with postoperative myalgia treated with a single dose of aspirin experienced a significant reduction in pain scores, suggesting aspirin’s anti‑inflammatory effect may mitigate the inflammatory cascade that contributes to postoperative muscle soreness.",-35.5,0.6,Disease
"Intravenous cisplatin administration for metastatic ovarian carcinoma frequently precipitates acute tubular necrosis, which may manifest as sudden elevations in serum creatinine and, in severe cases, lead to oliguria and the need for renal replacement therapy.",-27.875,0.6,Disease
"Intrathecal morphine administration in patients with postoperative myalgia has been shown to exacerbate myoclonus while simultaneously reducing spasticity, but the concomitant increase in dural blood flow may predispose to cerebral haemorrhage.",-31.5,0.6,Disease
"Intracerebral hemorrhage can trigger postoperative myoclonus, and the resulting spasticity often leads to increased dural blood flow and tingling or burning sensations that mimic angina pectoris.",-30.0,0.6,Disease
